id,slug,title,country,ancestry,lat,lon,source,confidence,wikidata_id,notes
224,hippodrome-istanbul,Hippodrome Istanbul,Turkey,Istanbul and Marmara Region / Western Turkey / Turkey / Browse by Countries,41.0065157,28.9759773,nominatim,low,,"matched 'Sultanahmet Meydanı, Binbirdirek Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34122, Türkiye'"
225,caesarea-philippi,Caesarea Philippi,Israel,Huleh Valley / North / Israel / Browse by Countries,33.246111,35.693333,wikidata,high,Q2484244,matched 'Caesarea Philippi' (Ancient Roman city) — archaeological/historic class; country match
229,fair-havens,Fair Havens,Greece,Crete / Greek Islands / Greece / Browse by Countries,38.0096092,23.8721023,nominatim,low,,"matched 'Fair Play, 8, Ανθούσας, Ανθούσα, Κοινότητα Ανθούσας, Δημοτική Ενότητα Ανθούσας, Δήμος Παλλήνης, Περιφερειακή Ενότητα Ανα'"
230,gortyna,Gortyna,Greece,Crete / Greek Islands / Greece / Browse by Countries,35.060067,24.949458,wikidata,high,Q1136193,"matched 'Gortyn' (ancient city in Crete, Greece) — archaeological/historic class; country match"
231,knossos,Knossos,Greece,Crete / Greek Islands / Greece / Browse by Countries,35.297961111111,25.163155555556,wikidata,high,Q173527,matched 'Knossos' (ancient Minoan through Roman administrative center and city) — archaeological/historic class; country match
236,olympia-site,Olympia Site,Greece,Olympia (5 folders) / Peloponnese / Greece South / Greece / Browse by Countries,37.638333333333335,21.63,wikidata,low,Q38888,"matched 'Olympia' (town on the Peloponnese peninsula in Greece, site of the ancient Olympic Games) — country match"
237,nemea-artifacts,Nemea Artifacts,Greece,Nemea (3 folders) / Peloponnese / Greece South / Greece / Browse by Countries,37.808962,22.710279,wikidata,high,Q748108,"matched 'Nemea' (ancient sanctuary of Zeus in Corinthia, Greece) — archaeological/historic class; country match"
238,nemea-site,Nemea Site,Greece,Nemea (3 folders) / Peloponnese / Greece South / Greece / Browse by Countries,37.808962,22.710279,wikidata,high,Q748108,"matched 'Nemea' (ancient sanctuary of Zeus in Corinthia, Greece) — archaeological/historic class; country match"
239,corinth-site,Corinth Site,Greece,Peloponnese / Greece South / Greece / Browse by Countries,37.905785,22.878741,wikidata,high,Q1363688,matched 'Ancient Corinth' (city-state in ancient Greece) — archaeological/historic class; country match
240,erechtheion,Erechtheion,Greece,Acropolis (7 folders) / Athens (11 folders) / Greece South / Greece / Browse by Countries,37.972083333333,23.726527777778,wikidata,high,Q242741,matched 'Erechtheion' (ancient Greek temple on the north side of the Acropolis of Athens) — archaeological/historic class; country match
241,parthenon,Parthenon,Greece,Acropolis (7 folders) / Athens (11 folders) / Greece South / Greece / Browse by Countries,37.971527,23.726601,wikidata,high,Q10288,"matched 'Parthenon' (former temple of Athena on the Athenian Acropolis, Greece) — archaeological/historic class; country match"
243,theater-of-dionysus,Theater of Dionysus,Greece,Southern Slope (3 folders) / Acropolis (7 folders) / Athens (11 folders) / Greece South / Greece / Browse by Countries,37.9068592,22.8769793,nominatim,low,,"matched 'Θέατρο, ΕΠ28, Κοινότητα Αρχαίας Κορίνθου, Δημοτική Ενότητα Κορινθίων, Δήμος Κορινθίων, Περιφερειακή Ενότητα Κορινθίας, Π'"
244,odeion-of-herodes-atticus,Odeion of Herodes Atticus,Greece,Southern Slope (3 folders) / Acropolis (7 folders) / Athens (11 folders) / Greece South / Greece / Browse by Countries,37.970843,23.724524,wikidata,high,Q1328165,matched 'Odeon of Herodes Atticus' (ancient theater in Athens Acropolis) — archaeological/historic class; country match
245,structures,Structures,Greece,Southern Slope (3 folders) / Acropolis (7 folders) / Athens (11 folders) / Greece South / Greece / Browse by Countries,,,,none,,no match
246,acrocorinth,Acrocorinth,Greece,Peloponnese / Greece South / Greece / Browse by Countries,37.89142,22.870921,wikidata,high,Q420810,"matched 'Acrocorinth' (fortified rocky hill, the acropolis of the ancient city of Corinth, Greece) — archaeological/historic class; country match"
247,diolkos,Diolkos,Greece,Peloponnese / Greece South / Greece / Browse by Countries,37.9491,22.9624,wikidata,low,Q1226902,matched 'Diolkos' (paved trackway in Ancient Greece which enabled boats to be moved overland across the Isthmus of Corinth) — country match
250,corinthian-canal,Corinthian Canal,Greece,Peloponnese / Greece South / Greece / Browse by Countries,37.927031,22.994623,wikidata,low,Q182873,"matched 'Corinth Canal' (canal in Peloponnese, Greece) — country match"
251,cenchreae,Cenchreae,Greece,Peloponnese / Greece South / Greece / Browse by Countries,37.8824,22.9925,wikidata,high,Q111565756,matched 'Cenchreae' (eastern port town of ancient Corinth) — archaeological/historic class; country match
254,temple-of-heracles,Temple of Heracles,Jordan,Citadel / Amman / North / Jordan / Browse by Countries,,,,none,,no match
255,nemrut-dagi-25,Nemrut Dagi (25),Turkey,Eastern Turkey / Turkey / Browse by Countries,38.62257,42.24668,wikidata,high,Q948747,"matched 'Nemrut' (mountain in Bitlis Province, Turkey) — archaeological/historic class; country match"
256,near-nemrut-dagi-9,Near Nemrut Dagi (9),Turkey,Eastern Turkey / Turkey / Browse by Countries,36.8566453,30.7479947,nominatim,low,,"matched 'park near shemall, 1939 Sokak, Fener Mahallesi, Antalya, Muratpaşa, Antalya, Akdeniz Bölgesi, 07160, Türkiye'"
259,delphi-stadium,Delphi: Stadium,Greece,Greece Central / Greece / Browse by Countries,38.483333333333,22.5,wikidata,high,Q75459,"matched 'Delphi' (ancient town in Fokida, Greece) — archaeological/historic class; country match"
