news_ID,news_Title,news_Text,news_DateAdded,news_Active,news_Gallery,news_YouTubeId
208,Libraries in the Ancient World,,7/27/2021 6:46:00PM,False,"TWCSEP02|The Library of Celsus at Ephesus (Turkey).
TCSANYNY01|The Library at Nysa (Turkey).
TWNAPRAO31|The Library at Pergamum (Turkey)—one of the Seven Churches of Revelation.
GNMTPPNW50|The Library at Philippi (Greece).
TXCSGUC08|The Library of Neron at Sagalassos (Turkey).",
210,Hagia Sophia in Istanbul,,7/30/2021 3:51:00PM,False,"TWMRISHS52|The Interior of the Hagia Sophia when it was a ""museum.""
TWMRISHS17|Hagia Sophia from the Bosporus.
TWMRISHS19|Mosaic of Christ in Majesty over the Royal Doors.
TWMRISHS18|Mosaic of the Donors.  Constantine and Justinian.
TWMRISHS50|Muslim structures in the southeast corner of the Church (now again a Mosque).
IFOTAMap26|We will visit the Hagia Sophia on Wednesday, April 22 2026. You are invited to join us!|/page.asp?page_ID=63",
211,Contact Dr. Rasmussen,"<p>If you wish to contact Dr. Rasmussen, you can email him at rascar@bethel.edu</p>

<p>Unfortunately, all of his other email accounts are not working.&nbsp; It may take a while before his regular email service is reestablished.</p>
",10/5/2021 7:02:00PM,False,,
212,What did Ancient Chariot Races Look Like?,"<p>A Roman Mosaic from Lugdunum (modern Lyon in France) has some answers.&nbsp; Click on images to go to large images and descriptive commentary.</p>
",1/18/2022 3:42:00PM,False,"FRLULYMU04|The Race in progress.
FRLULYMU02|The big picture.
FRLULYMU03|Eight Starting Gates.
FRLULYMU05|The central Spina.",
214,This Sunday is Palm Sunday,"<p>Next week is Palm Sunday commemorating Jesus&#39; entry into the City of Jerusalem</p>
",4/3/2022 10:13:00PM,False,"IJNTMLGN31|Pilgrims will process down the Mount of Olives, following the route of Jesus into Jerusalem.
PPS0705|All generations participate.
PPS0701|Local leaders of the procession.
PPS0703|Christian Palestinian groups in the procession.
PPS0710|Pilgrims from around the world join in.
",
215,Rubric for Trips,"<p>We will be visiting the <a href=""go.asp?img=ICJRMDWH03"" target=""_blank"">Model of Jerusalem</a> during the NT era on our <a href=""/page.asp?page_ID=56"" target=""_blank"">13-day Bible Study Tour to Israel/Jordan</a> AND on our <a href=""/page.asp?page_ID=60"" target=""_blank"">33-day Bible Study Tour to Israel/Jordan, Turkey, and Greece</a>&mdash;including all the places pictured here!&nbsp; (April 11&ndash;23, 2023).&nbsp; <a href=""mailto:2Foot.Steps.Tours+HLPNews@gmail.com?subject=Turkey%20April%2FMay%202023"">Email</a> Dr. Rasmussen for a descriptive brochure.</p>

<p>We will be visiting <a href=""go.asp?s=346"" target=""_blank"">Selecucia Pieria</a> on our <a href=""/page.asp?page_ID=50"" target=""_blank"">14-day Bible Study Tour to Turkey</a> AND on our <a href=""/page.asp?page_ID=60"" target=""_blank"">33-day Bible Study Tour to Israel/Jordan, Turkey, and Greece</a>&mdash;including all the places pictured here!&nbsp; (April 22&ndash;May 6, 2023).&nbsp; <a href=""mailto:2Foot.Steps.Tours+HLPNews@gmail.com?subject=Turkey%20April%2FMay%202023"">Email</a> Dr. Rasmussen for a descriptive brochure.</p>

<p>You are invited to join our Bible Study Tour in April/May 2023.&nbsp; Click on the image for details.|/page.asp?page_ID=50&nbsp; Turkey</p>

<p>We will be visiting <a href=""go.asp?s=346"" target=""_blank"">Selecucia Pieria</a> on our <a href=""/page.asp?page_ID=59"" target=""_blank"">9-day Bible Study Tour to Greece</a> AND on our <a href=""/page.asp?page_ID=60"" target=""_blank"">33-day Bible Study Tour to Israel/Jordan, Turkey, and Greece</a>&mdash;including all the places pictured here!&nbsp; (May 5&ndash;13, 2023).&nbsp; <a href=""mailto:2Foot.Steps.Tours+HLPNews@gmail.com?subject=Turkey%20April%2FMay%202023"">Email</a> Dr. Rasmussen for a descriptive brochure.</p>

<p>/page.asp?page_ID=60&nbsp; 33-day page&nbsp;&nbsp;&nbsp; map image =&gt; PPTR202301</p>
",7/17/2022 8:55:00PM,False,,
216,el–Araj = Bethsaida,,8/4/2022 4:48:00PM,False,"INSGELBE01|Lagoon at el-Araj.
INSGELBE03|Area A. Remains of a Roman Bathhouse and Byzantine Church.
INSGELBE10|Hiking into el-Araj to visit biblcal Bethsaida.
INSGELBE07|Area C. The beginning of excavations of Roman structures.
INSGELBE02|Estate of Abdul Rahim Bek.
ArajOfer01|Area flooded in May 2020.
ArajOfer02|Shoreline — a great place to fish.",
217,Chorazin near the Sea of Galilee,,8/10/2022 6:42:00PM,False,"INSGKZSY25|The Synagogue at Chorazin.
INSGKZSY27|The interior of the Synagogue at Chorazin.
Chorazin01|Achia Cohen-Tavor, the excavator of Chorazin, speaking to our group.
INSGKZSY11|The ""Seat of Moses"" in the Synagogue at Chorazin.
INSGKZCT04|Remains of houses at Chorazin.
INSGKZCT20|View towards the Sea of Galilee.",
218,Eflatunpinar in Turkey — visited by Paul 4x,"<p>We will be visiting Eflatunpinar on our <a href=""/page.asp?page_ID=50"" target=""_blank"">15-day Bible Study Tour to Turkey</a>,&nbsp; (April 25&ndash;May 9, 2024).&nbsp; <a href=""mailto:2Foot.Steps.Tours+HLPNews@gmail.com?subject=Turkey%20April%2FMay%202023"">Email</a> Dr. Rasmussen for a descriptive brochure.</p>
",8/24/2022 8:56:00PM,False,"TCSCEP02|Hittite Monument over the pool, seen by the Apostle Paul four times!
TCSCEP01|Pool and spring.
TCSCEP13|Hittite deities over the pool, seen by the Apostle Paul four times!
Temporary1|You are invited to explore this and other sites in Turkey on our 15-day Bible Study Tour to Turkey in April/May 2024.|/page.asp?page_ID=60",
219,The Judean Temple at Arad in Southern Israel,"<p>We will be exploring the Judahite Temple at Arad in southern Israel on our <a href=""/page.asp?page_ID=56"" target=""_blank"">13-day Bible Study Tour to Israel/Jordan</a> AND on our <a href=""/page.asp?page_ID=60"" target=""_blank"">35-day Bible Study Tour to Israel/Jordan, Turkey, and Greece</a>&mdash;including all the places pictured here!&nbsp; (April 11&ndash;23, 2023).&nbsp; <a href=""mailto:2Foot.Steps.Tours+HLPNews@gmail.com?subject=Turkey%20April%2FMay%202023"">Email</a> Dr. Rasmussen for a descriptive brochure.</p>
",9/30/2022 2:24:00PM,False,"ISBNAR61|The Judean Temple at Arad with a sacrificial altar, a holy place, and the holy of holies — like the temple in Jerusalem.
ISBNAR55|The ""Holy of Holies"" at the Arad Temple with incense altars and two standing stones.
BSTARAD01|Exploring one of the cisterns on the citadel of Arad. You are invited to join us in exploring Arad on October 12, 2023.|/browse.asp?s=144,3757
ISBNAR51|The Judean citadel of Arad.

",
220,Jarash Trial,,3/1/2023 8:02:00PM,False,"JNGR01|South Gate.
JNGR02|Hippodrome.",
223,"Hazor, Israel — Visit Hazor on October 9, 2023","<p>You are invited to join us in <em><strong>Exploring Israel from Dan to Beersheba</strong> </em>in October 2023.&nbsp; We will not only explore <strong>Jerusalem</strong>,&nbsp; but also sites associated with the <strong>ministry of Jesus around the Sea of Galilee</strong>, and <strong>Megiddo, Hazor, Dan, </strong>and <strong>Caesarea Philippi</strong> in the north, and also some not-so-frequently visited places such as <strong>Arad</strong>, <strong>Beersheba</strong>, <strong>Lachish</strong> (second most important Judean city after Jerusalem), <strong>Azekah</strong> (David and Goliath), <strong>Beth Shemesh</strong> (Samson), <strong>Shiloh</strong> (Tabernacle and Ark of Covenant), <strong>Mount Gerizim</strong> (Samaritan Temple), and <strong>Samaria</strong> (capital city of Ahab and Jezebel and others).&nbsp; <a href=""mailto:2Foot.Steps.Tours+News@gmail.com?subject=Explore%20Israel%20October%202023"">Contact Carl Rasmussen for details</a>.</p>

<p>Josh. 11:10&nbsp; &nbsp;&nbsp; At that time Joshua turned back and captured Hazor and put its king to the sword. (<strong>Hazor the head of all these kingdoms</strong>.)</p>
",6/5/2023 7:22:00PM,False,"INHVHZ01|The mound (Tel) of Hazor.
INHVHZ04|Solomonic Gate at Hazor.
INHVHZ10|The ""secret"" water cistern.  You are invited to join us in exploring Hazor on October 9, 2023.|/page.asp?page_ID=56
INHVHZRE03|The Late Bronze Age Palace/Temple.
INHVHZRE13|Late Bronze Age podium and staircase.

",
224,Explore Qumran — The settlement near which the Dead Scrolls were found,"<p>You are invited to join us in <em><strong>Exploring Israel from Dan to Beersheba</strong> </em>in October 2023.&nbsp; We will not only explore <strong>Qumran</strong> and <strong>Jerusalem</strong>,&nbsp; but also sites associated with the <strong>ministry of Jesus around the Sea of Galilee</strong>, and <strong>Megiddo, Hazor, Dan, </strong>and <strong>Caesarea Philippi</strong> in the north, and also some not-so-frequently visited places such as <strong>Arad</strong>, <strong>Beersheba</strong>, <strong>Lachish</strong> (second most important Judean city after Jerusalem), <strong>Azekah</strong> (David and Goliath), <strong>Beth Shemesh</strong> (Samson), <strong>Shiloh</strong> (Tabernacle and Ark of Covenant), <strong>Mount Gerizim</strong> (Samaritan Temple), and <strong>Samaria</strong> (capital city of Ahab and Jezebel and others).&nbsp; <a href=""mailto:2Foot.Steps.Tours+News@gmail.com?subject=Explore%20Israel%20October%202023"">Contact Carl Rasmussen for details</a>.</p>
",7/6/2023 9:12:00PM,False,"ICDSQM4|A fortified Tower at Qumran.
ICDSQM30|One of the scroll fragments from Qumran.
ICDSQM01|Cave IV at Qumran. You are invited to join us in exploring Qumran on Wednesday, October 11, 2023.|/page.asp?page_ID=56
ICDSQM04|One of the large Ritual Baths at Qumran.
ICDSQM03|Part of the aqueduct system at Qumran.",
226,In the Footsteps of the Apostles Tour - April/May 2026,"<p><strong><em><img alt="""" src=""/userfiles/images/IFOTAMap01.jpg"" style=""float:left; height:465px; margin-left:5px; margin-right:5px; width:600px"" />In the Footsteps of The Apostles: Turkey AND Greece</em></strong></p>

<p>You are invited to join our 18-day tour to Turkey and Greece that Mary and I are leading in response to those who have asked us to put together a &ldquo;not for credit&rdquo; study tour&mdash;<strong>April 20 &ndash; May 7, 2026</strong>.&nbsp; I will be giving mini-lectures along the way both on the bus and on the sites, drawing from my studies and from the 35+ trips that we have led to Turkey and Greece.&nbsp; We will relate what we are seeing to the New Testament and the Early Christian Church.&nbsp; Thus, it is not a mere tour, but a hands-on experience as we study the New Testament and its Greco-Roman background together!</p>

<p>Noteworthy!&nbsp;&nbsp; We will visit all 7 churches mentioned in Revelation 1-3 and places where 15 of the 27 New Testament books were written to and/or from!&nbsp; You will be amazed at what you will be learning along the way and May is perfect&mdash;not too hot and not too cold!</p>

<p>To receive additional information contact Dr. Rasmussen at go2CarlRasm@gmail.com.</p>
",6/6/2024 4:47:00PM,False,,
227,"Göbekli Tepe — Yes, this is the place you have heard about!","<p>We will visit G&ouml;bekli Tepe on our 11-day tour of <em><a href=""page.asp?page_ID=62"" target=""_blank"">Exploring Biblical Anatolia and Eastern Turkey</a>, </em>October 4-14, 2024.&nbsp; You are invited to join us.&nbsp; <a href=""mailto:2Foot.Steps.Tours+HLP@gmail.com?subject=Biblical%20Anatolia"">Click Here</a> for details.</p>
",6/13/2024 3:07:00PM,False,"TEETGT02|Some of the Excavated Area at Göbekli Tepe.
TEETGT11|Standing Carved P9lars 9000 years old.
TEETGT06|Carvings of animals on one of the pillars
TEETGT04|Carvings on one of the pillars.
",
228,Haran of the Patriarchs,"<p>We will visit Haran/Harran of the Patriarchs on our 11-day tour of <em><a href=""page.asp?page_ID=62"" target=""_blank"">Exploring Biblical Anatolia and Eastern Turkey</a>, </em>October 4-14, 2024.&nbsp; You are invited to join us.&nbsp; <a href=""mailto:2Foot.Steps.Tours+HLP@gmail.com?subject=Biblical%20Anatolia"">Click Here</a> for details.</p>
",6/19/2024 4:23:00PM,False,"TEETHN08|Historic ""Beehive"" dwellings at Haran
TEETHN04|Daily life at Haran
TEETHN15|Countryside around Haran
TEETHN16|The old ""Grand Mosque"" at Haran
TEETHN18|Excavations at Haran
TEETHN32|House Cleaning at Haran",
229,Turkey: Sanliurfa - Urfa - Edessa,"<p>We will visit Sanliurfa on our 11-day tour of <em><a href=""page.asp?page_ID=62"" target=""_blank"">Exploring Biblical Anatolia and Eastern Turkey</a>, </em>October 4-14, 2024.&nbsp; You are invited to join us.&nbsp; <a href=""mailto:2Foot.Steps.Tours+HLP@gmail.com?subject=Biblical%20Anatolia"">Click Here</a> for details.</p>
",6/20/2024 8:26:00PM,False,"TKEASACT01|Sanliurfa from the citadel
TEETSL05|The Sacred Pool with Sacred Carp
TEETSL02|The citadel
TEETSL09|The city and Abraham Mosque (Halil Rahman)
TEETSL01|The Abraham Mosque (Halil Rahman)",
230,Ankara — Capital of Türkiye and of ancient Galatia,,6/29/2024 8:30:00PM,False,"TCNCAKAT08|View of the well-preserved Temple of Augustus–Roman Emperor 27 BC–AD 14.
TCNCAKAT02|Entrance to the Temple of Augustus.",
